power_degree,cluster_coefficient,distance,average_degree,density,modularity,maximum_distance,size
1.4330169966706658,0.5640156530457442,2.3012121212121213,17.16,0.17333333333333334,0.19984066050499616,7,100
1.4151497550053298,0.5930532579330271,2.1464646464646466,18.48,0.18666666666666668,0.19223836228706362,6,100
1.406602980745756,0.5914258335191807,2.2064646464646467,19.38,0.19575757575757577,0.16146197765402398,8,100
1.4166149265620673,0.5986025457092001,2.133131313131313,17.3,0.17474747474747473,0.21275685789702298,6,100
1.410124135588423,0.6015049709484511,2.255757575757576,19.26,0.19454545454545455,0.1715703242182993,9,100
1.458507668773876,0.5477905889045609,2.5385858585858587,16.38,0.16545454545454547,0.18607596446424282,9,100
1.3932620458139726,0.6317463815898686,2.0991919191919193,19.12,0.19313131313131313,0.19667296178288196,6,100
1.409804121031803,0.5555428502063265,2.209090909090909,19.02,0.1921212121212121,0.15871775904714833,6,100
1.4011766662585867,0.6287193538738494,2.164848484848485,19.86,0.2006060606060606,0.20872492137814652,7,100
1.4066750620600024,0.6210672630515703,2.116969696969697,18.66,0.18848484848484848,0.18033714383524663,6,100
1.4134020378378338,0.5873040858769228,2.3094949494949497,18.76,0.1894949494949495,0.16228615527298024,9,100
1.4114104786822432,0.5964438923351925,2.1484848484848484,18.46,0.18646464646464647,0.20020389023028914,6,100
1.4245762223925778,0.5392668731890697,2.207070707070707,18.36,0.18545454545454546,0.148280457184084,7,100
1.3962960470235184,0.5831892572692793,2.2292929292929293,20.88,0.2109090909090909,0.12909978200554897,9,100
1.3959638051535652,0.6190772338571654,2.1258585858585857,19.9,0.201010101010101,0.18228681093911772,7,100
1.4305268643602094,0.556157757940921,2.2670707070707072,16.98,0.1715151515151515,0.18562612981946475,7,100
1.4048658166248087,0.5824107285327377,2.195353535353535,19.44,0.19636363636363635,0.15317363545529983,7,100
1.4011517799958544,0.5938257512612313,2.157979797979798,19.76,0.1995959595959596,0.16578342949400904,7,100
1.3712039534060962,0.6538508787658182,2.1187878787878787,19.36,0.19555555555555557,0.32784805938802,6,100
1.4334567226433121,0.5696105887746359,2.183838383838384,17.52,0.17696969696969697,0.15459957048435186,6,100
1.3907158694948623,0.5973901778246633,2.112727272727273,20.48,0.20686868686868687,0.1653447151184082,6,100
1.4164299027157368,0.6000837179098467,2.2967676767676766,18.88,0.1907070707070707,0.14327667157426027,7,100
1.42271372994797,0.5725847208800412,2.3395959595959597,18.56,0.1874747474747475,0.1680628065546968,8,100
1.4196833683591146,0.6080996647120078,2.1422222222222222,17.58,0.17757575757575758,0.18180112108987231,6,100
1.412461142181804,0.5707817846053403,2.23010101010101,17.12,0.17292929292929293,0.25276224997816404,7,100
1.3952797330900037,0.6370537101023142,2.16969696969697,20.0,0.20202020202020202,0.19380350000000005,7,100
1.4147772448812685,0.6071976393519659,2.098989898989899,18.18,0.18363636363636363,0.15420540953985387,6,100
1.4138227344220589,0.6169764798073024,2.1987878787878787,18.2,0.18383838383838383,0.17115867648834682,7,100
1.408021699428918,0.587995691031637,2.2284848484848485,19.84,0.20040404040404042,0.15065077068158167,7,100
1.4331725141398364,0.610225034206591,2.180808080808081,16.92,0.1709090909090909,0.1613174778822885,6,100
1.4418737035723945,0.5119989632716312,2.3294949494949493,16.6,0.16767676767676767,0.18885905066047318,7,100
1.4279318811812005,0.6164649762284448,2.3066666666666666,17.42,0.17595959595959595,0.1892805688065897,8,100
1.4002670616800554,0.6257053440328051,2.1414141414141414,19.88,0.2008080808080808,0.14380953730430873,7,100
1.3919023418910548,0.565069389269126,2.0907070707070705,20.72,0.20929292929292928,0.1549488677867056,6,100
1.3785486598871701,0.6308801829868631,1.993131313131313,22.08,0.22303030303030302,0.1420677936620458,6,100
