power_degree,cluster_coefficient,distance,average_degree,density,modularity,maximum_distance,size
1.837844220493973,0.18467155067155067,3.061224489795918,3.84,0.0783673469387755,0.4777018229166667,8,50
2.036861352740856,0.1707142857142857,4.214693877551021,2.84,0.05795918367346939,0.6154532830787541,10,50
2.0903857503308685,0.15315151515151515,5.115918367346938,2.84,0.05795918367346939,0.5830192422138465,15,50
1.8735990124542163,0.13421288515406163,3.0342857142857143,3.64,0.07428571428571429,0.484422171235358,7,50
1.9713571505959269,0.14653968253968255,4.257142857142857,3.2,0.0653061224489796,0.5541406249999999,10,50
1.9924191222491208,0.07487179487179488,3.853877551020408,3.08,0.06285714285714286,0.49055489964580873,10,50
3.141133494475237,0.24012698412698408,5.28734693877551,3.68,0.07510204081632653,0.5651583175803403,12,50
1.8796169194313679,0.31216450216450214,3.4351020408163264,3.56,0.07265306122448979,0.5850902663805075,8,50
1.8678277959242051,0.3372857142857143,4.293061224489796,3.48,0.07102040816326531,0.6795481569560048,10,50
1.791675410101775,0.15142857142857144,3.386122448979592,3.96,0.08081632653061224,0.49801040710131617,9,50
1.884378239083874,0.18023809523809523,3.929795918367347,3.44,0.07020408163265306,0.5744997295835588,11,50
1.979311909005143,0.16485714285714284,3.956734693877551,3.12,0.0636734693877551,0.625,10,50
1.9106847570295633,0.2518412698412698,4.155102040816327,3.36,0.06857142857142857,0.5799319727891157,10,50
1.85544271674357,0.31047907647907647,3.5681632653061226,3.72,0.07591836734693877,0.5256098970979304,11,50
1.86547313302369,0.17172438672438672,3.639183673469388,3.64,0.07428571428571429,0.5574809805579036,9,50
1.7087335148043101,0.29339377289377294,3.8857142857142857,5.0,0.10204081632653061,0.42665600000000004,11,50
1.7707224570487292,0.21804726645903114,3.947755102040816,4.84,0.09877551020408164,0.37774059148965233,11,50
1.7541594035368835,0.2250747925964644,3.146122448979592,4.84,0.09877551020408164,0.3365207294583703,10,50
1.854136432098002,0.255662352140613,2.2457142857142856,7.48,0.1526530612244898,0.35033887157196375,6,50
1.8982881502502065,0.1992034632034632,4.591836734693878,3.48,0.07102040816326531,0.5438631259083102,12,50
1.9926781696603162,0.1706020646020646,4.2759183673469385,3.2,0.0653061224489796,0.573984375,13,50
1.9280893788005211,0.20619047619047617,3.9281632653061225,3.32,0.06775510204081632,0.6224415735230077,9,50
2.805606104254759,0.24568376068376072,3.203265306122449,4.08,0.08326530612244898,0.47746059207996927,9,50
1.9178004490623484,0.12222077922077922,3.6481632653061222,3.48,0.07102040816326531,0.49537587528075044,10,50
2.0105159873235188,0.1549090909090909,6.104489795918368,3.0,0.061224489795918366,0.5959111111111111,16,50
1.8504043320026609,0.18496681096681095,3.3257142857142856,3.8,0.07755102040816327,0.4716897506925207,9,50
